severity,source_ip_reputation,alert_frequency,bytes_transferred,hour_of_day,is_admin_account,failed_logins_last_hour,alert_type_encoded,label
1,13,95,6519483,3,0,0,4,0
4,43,47,2088404,0,0,18,1,1
4,45,35,6134278,8,0,0,3,0
2,60,84,3570258,10,0,23,1,0
3,35,32,2043230,20,0,24,4,0
3,12,55,3608483,22,0,3,2,0
2,15,54,3337372,18,0,23,1,0
1,79,76,5800005,20,1,38,3,1
2,4,51,5383537,19,0,19,3,0
3,88,80,878193,6,0,32,4,1
3,37,59,4098683,4,0,27,0,0
2,49,72,1123614,1,1,42,4,0
4,37,14,9835813,18,0,44,4,0
1,55,18,7622663,23,0,34,0,0
2,62,55,5602823,2,0,23,2,0
3,47,94,4664965,14,0,39,1,0
3,89,97,8548892,6,0,43,3,0
2,58,98,9749537,4,0,1,1,0
1,76,56,5978151,22,0,22,1,0
1,43,49,5157772,9,0,32,3,0
2,89,98,6680276,8,0,13,0,0
2,54,60,777331,22,1,14,3,0
1,54,53,66856,13,1,31,0,0
3,0,71,8763770,21,0,22,0,0
2,7,6,7855785,12,0,3,4,0
3,3,70,1392243,0,0,19,2,1
3,84,86,8950081,15,0,30,4,1
1,85,8,2297459,19,1,6,2,0
1,52,15,5685980,7,0,0,0,0
3,57,26,9418084,16,1,4,4,0
2,36,39,3603270,5,1,13,1,0
3,48,3,8172879,1,0,29,3,0
3,66,57,4517454,12,0,37,3,0
3,18,10,285083,7,0,22,3,0
4,0,3,4536186,8,0,6,2,0
2,28,94,6648356,12,0,43,3,0
2,86,46,3888386,17,0,38,2,1
2,32,22,467548,17,0,49,2,0
1,51,67,9045690,8,1,15,2,0
2,40,65,5155172,1,1,8,1,0
1,22,97,9812168,3,0,38,0,0
4,4,19,5778842,17,1,45,1,1
2,70,62,7732271,16,0,33,0,0
2,56,98,1812013,11,1,30,1,0
2,5,57,8510833,15,0,44,2,0
1,48,95,9832678,12,1,6,0,0
1,21,88,6274142,10,0,1,3,0
2,76,76,8588839,13,0,5,1,0
1,75,13,3545474,9,0,43,0,0
2,3,16,2965107,22,0,33,3,0
3,71,16,839737,20,0,16,4,1
3,63,52,9383918,18,1,25,2,1
3,36,84,150025,23,0,11,1,0
1,30,41,690943,20,1,19,1,0
3,36,48,2317116,16,0,40,4,0
3,44,91,9697016,8,1,45,0,1
1,89,39,2822626,13,0,34,1,0
3,7,13,7976266,4,0,34,1,0
1,39,4,8193723,2,0,28,1,0
3,96,96,3654890,21,0,47,1,1
4,92,98,5261494,7,1,37,4,1
1,4,43,5242178,17,0,30,2,0
3,27,81,3164172,2,0,39,1,0
2,80,88,9505333,22,0,12,4,0
4,86,93,1694567,1,0,25,3,1
2,8,46,9283348,10,0,21,1,0
3,1,92,7690794,4,1,7,0,0
1,62,47,7456522,6,0,39,4,0
2,95,86,6241900,13,0,6,0,0
1,50,92,1093442,18,0,4,2,0
4,30,53,4653733,1,0,0,3,0
3,6,25,5188446,8,0,44,0,0
3,29,41,4837993,9,0,39,1,0
4,57,3,1616075,18,0,10,4,0
1,2,77,4590524,16,0,31,3,0
2,50,95,3220250,6,0,6,4,0
1,55,13,6404601,17,0,28,3,0
1,72,18,8934014,5,0,29,0,0
1,9,37,8664841,8,0,20,2,0
2,60,43,7197570,7,0,38,4,0
1,49,34,9152571,21,0,47,1,0
1,46,81,9391898,21,0,43,4,0
1,89,55,4797818,23,0,42,2,0
1,0,52,9148311,8,1,40,0,0
4,93,85,7182637,23,0,38,1,1
3,56,36,9565158,0,0,19,1,0
4,37,54,9951403,1,0,21,0,0
2,61,59,5286659,21,0,28,4,0
1,78,52,9588751,23,0,45,1,1
3,88,19,3329903,3,0,3,4,0
2,69,12,1986522,19,1,2,4,0
1,81,92,5246127,17,0,8,0,0
1,64,11,9618624,9,0,4,2,0
1,61,48,4849604,0,0,2,2,0
1,55,92,9019180,9,0,24,4,0
2,66,99,7273744,8,0,31,0,0
3,16,79,9755556,22,0,32,2,0
1,7,16,1318660,12,0,17,4,0
1,59,71,302891,14,1,44,1,0
3,39,47,9895127,17,0,35,1,0
1,80,67,5932522,12,0,49,3,0
2,88,31,3575538,4,0,40,3,0
3,61,76,6500631,1,0,28,3,0
1,40,8,2065058,6,0,38,2,0
1,11,89,8214673,8,0,46,1,0
2,92,61,3030082,18,1,44,1,0
2,88,44,147558,13,0,1,2,0
2,99,50,76085,16,0,10,1,0
3,53,35,2887577,19,0,30,1,0
1,88,76,6696891,19,0,3,4,0
2,92,61,28788,10,1,28,1,0
2,10,85,5672256,21,0,49,4,0
1,59,90,9022898,4,1,2,3,0
2,67,55,5381489,11,0,1,0,0
1,77,66,6458081,20,1,43,4,1
2,45,14,4871867,8,0,35,1,0
1,37,4,3526219,16,0,13,3,0
2,60,17,8753858,7,1,47,0,0
2,16,69,2134811,23,1,3,0,0
3,65,24,7188952,7,0,43,3,0
1,71,49,6617643,11,0,29,3,0
2,35,55,3935685,18,0,18,0,0
2,73,71,2575805,9,0,18,0,0
3,6,23,9113693,23,0,43,1,0
2,99,81,1308709,1,0,30,4,0
3,15,12,8026893,23,0,14,4,0
3,13,11,8453866,7,0,28,0,0
3,79,75,5101678,13,0,2,0,0
2,24,98,8865657,18,1,18,2,0
2,3,29,1649049,3,0,21,0,0
3,28,62,9811509,8,0,46,4,0
4,55,53,1702284,12,1,19,1,0
3,5,48,1259485,8,0,6,2,0
2,0,91,2854953,12,0,3,4,0
1,38,86,544808,15,0,0,1,0
2,0,66,9756209,21,0,40,2,0
3,62,48,7210470,0,0,6,2,0
2,56,94,4470430,7,0,21,2,0
2,66,59,9394357,8,1,36,2,0
3,64,71,9981108,23,0,29,2,0
2,64,57,9102055,12,0,8,2,0
3,20,76,1347426,16,0,26,3,0
2,29,3,4835791,21,0,37,1,0
2,95,81,5604401,8,0,22,4,0
2,32,32,2684311,6,0,11,0,0
3,47,8,2227600,22,1,12,4,1
1,21,87,3140753,19,0,32,3,0
1,93,30,5474448,22,0,14,3,0
4,53,15,1613839,9,0,15,2,0
1,3,74,2659379,20,0,33,3,0
2,86,55,8921194,4,0,8,4,0
2,54,38,7983322,16,0,41,3,0
2,43,15,9108390,1,1,26,4,0
2,88,30,4156312,8,0,47,2,0
1,11,46,2863474,1,0,14,2,0
2,80,64,1903401,9,0,34,3,0
2,78,26,5247229,11,0,33,0,0
3,73,78,7406996,1,0,39,2,1
1,98,67,5629912,14,1,29,1,0
2,51,36,8042170,2,1,47,1,0
1,92,90,875131,1,1,22,2,0
1,75,78,1669304,6,0,8,3,0
1,64,31,8647968,8,0,31,2,0
1,64,78,5847513,10,1,34,3,0
3,9,40,9580084,21,0,48,4,0
1,17,74,3190159,15,0,31,0,0
4,46,73,1449648,6,0,44,0,0
4,65,46,1039492,12,1,15,4,1
2,48,42,5020149,2,0,31,4,0
1,71,18,6851433,10,0,24,4,0
2,21,36,6758374,2,1,29,0,0
3,85,76,9362508,14,0,36,2,1
2,25,50,7090525,7,0,36,1,0
1,89,61,4896198,6,0,34,3,0
2,8,40,469456,4,0,44,1,0
3,20,3,7151926,5,0,7,3,0
3,94,82,8436676,18,0,39,0,1
1,62,7,9798953,2,0,48,2,0
3,5,31,6639895,10,0,46,1,0
1,13,65,6155381,5,1,35,4,0
1,32,95,5319222,23,0,24,4,0
3,70,64,2334990,20,1,17,4,0
1,23,77,6673924,13,0,38,1,0
1,72,93,2935763,16,0,9,2,0
1,74,3,560180,2,0,0,2,0
3,86,93,6407897,23,0,3,4,1
3,50,35,422728,3,0,25,1,0
2,1,15,6660090,8,0,10,4,0
3,14,21,3281899,12,1,14,3,0
1,34,62,7655663,5,0,31,3,0
2,35,83,6278357,9,1,14,1,0
2,91,28,8484455,19,0,27,3,0
1,38,4,3091819,19,0,22,0,0
2,3,13,8700755,20,0,2,0,0
4,63,79,9286332,12,0,31,0,0
1,73,51,1257460,22,0,19,3,0
1,5,48,9016930,13,0,13,2,0
1,56,39,8663136,11,0,34,0,0
1,29,96,1706056,22,0,39,4,0
4,98,67,7734241,12,1,41,2,1
2,73,94,3950310,9,0,8,1,0
2,95,58,9276125,6,0,46,3,0
3,66,84,8297323,4,0,23,4,1
1,89,2,8424281,11,1,40,1,0
2,14,25,9052258,1,0,3,3,0
2,16,11,1108699,7,0,11,3,0
2,90,1,9949125,7,0,23,4,0
4,17,48,9510658,18,0,0,3,0
3,18,48,7005660,4,0,13,3,0
2,75,10,1635768,7,0,30,3,0
3,87,81,720065,9,0,9,2,0
1,68,30,2200950,12,0,32,0,0
1,23,35,3213973,8,0,35,4,0
1,90,19,1207277,6,0,41,2,0
2,47,53,6597786,19,0,34,4,0
2,29,34,4374226,19,0,47,2,0
2,14,32,1582371,18,0,17,3,0
4,46,76,3351914,10,0,24,3,0
2,43,81,4659767,7,0,11,2,0
2,97,6,3144969,21,0,27,3,0
1,26,13,7396405,15,0,8,0,0
1,83,86,8318800,9,0,23,4,0
2,63,75,4734571,5,0,19,3,0
2,40,64,2505417,9,0,25,1,0
3,95,7,1894089,9,0,4,2,1
1,67,45,3170725,18,1,26,2,0
1,4,45,3358169,3,0,27,3,0
2,52,85,8082785,18,0,36,2,0
1,7,65,7611779,2,0,39,1,0
1,21,94,2436273,16,1,6,2,0
3,6,19,5247450,13,1,18,1,1
1,21,47,3197332,9,0,21,2,0
2,45,46,9455651,5,0,17,2,0
1,29,29,2961965,15,0,14,1,0
1,100,99,9350750,8,0,32,4,0
2,15,84,3565887,20,0,38,0,0
3,78,61,4395745,11,0,4,1,1
2,4,65,5964415,11,0,39,0,0
3,66,23,4733803,13,0,36,2,0
1,22,95,5518520,1,0,4,4,0
3,60,51,9936855,9,0,36,1,0
1,73,63,2848137,3,1,42,4,0
3,4,99,1482937,5,0,6,1,0
2,22,22,3175400,22,0,1,3,0
4,78,71,8865062,12,1,29,1,1
2,81,33,2085547,22,0,48,0,0
1,24,44,7940082,13,0,10,3,0
1,7,7,3323740,3,0,36,2,0
3,94,91,836908,9,0,38,1,0
2,20,2,1546033,9,0,32,0,0
3,1,17,9985410,4,1,8,2,1
1,21,65,75302,3,0,10,0,0
2,71,58,3481792,11,0,11,2,0
1,86,30,550050,21,1,9,1,0
4,95,86,684084,13,0,10,4,0
3,71,92,9003482,6,0,32,2,1
4,67,97,7360685,1,0,19,4,1
1,63,26,5911747,13,0,4,2,0
2,93,35,8723666,9,0,46,4,0
3,18,63,4229509,15,0,23,1,0
2,86,75,5411272,2,0,31,0,0
3,81,71,3718869,7,0,30,1,1
4,52,28,2258414,22,1,41,2,0
3,92,25,9555272,16,0,43,3,0
3,86,61,6904860,3,0,13,0,1
1,96,31,8818346,20,0,18,4,0
1,51,54,6756473,18,1,41,0,0
4,46,67,6335945,14,0,23,0,0
1,81,97,2357665,19,0,31,1,0
3,53,51,3086933,9,1,11,2,1
3,43,58,3985923,9,1,49,1,0
2,96,34,1629828,22,0,20,2,0
4,6,59,2674638,23,0,35,3,0
2,91,21,6639341,11,1,24,1,1
2,0,56,8438035,8,1,13,3,0
1,62,37,1710795,14,0,7,2,0
2,97,64,1356227,17,0,28,0,0
1,38,19,2390950,19,0,24,3,0
2,18,85,1811320,0,0,22,3,0
3,30,78,2775566,2,0,35,2,1
4,76,74,335872,7,0,47,2,1
1,23,53,5703816,6,0,11,1,0
2,68,71,700566,14,0,49,1,0
4,86,93,3050675,7,0,11,2,1
1,82,63,802713,14,0,17,3,0
1,64,62,4508651,21,0,35,4,0
1,32,72,7638715,4,0,47,1,0
2,58,77,4455441,11,1,49,2,0
1,32,19,8598752,11,0,18,4,0
4,31,75,4210381,8,0,47,4,1
2,58,2,8282809,20,0,34,4,0
2,91,6,4863182,8,0,48,4,0
1,100,29,9521732,14,0,26,0,0
2,40,41,7352013,14,0,2,1,0
3,11,51,592580,19,0,12,4,0
3,72,5,2424138,11,0,37,4,0
3,10,41,2844466,4,0,40,2,0
2,96,62,2090692,0,0,18,2,0
4,18,30,2380515,21,0,42,0,0
3,53,62,9390004,18,1,34,4,0
3,56,27,5280733,10,0,14,0,0
1,41,50,8566605,17,0,15,2,0
1,97,82,7515031,5,1,34,1,1
1,70,52,7227938,16,0,4,3,0
3,30,49,4670532,13,0,6,3,0
2,51,62,35723,11,1,20,0,0
2,1,60,9068755,4,0,40,2,0
3,82,80,2997629,6,0,0,3,0
3,37,54,7258052,15,1,24,4,0
4,31,5,5549815,8,0,29,1,0
2,9,9,8796756,22,0,18,2,0
3,7,34,1871919,14,1,23,0,0
1,89,98,2465244,3,0,45,2,0
1,93,36,6657112,19,0,14,1,0
1,74,95,9840346,22,0,34,2,0
2,19,20,2242611,23,0,23,0,0
2,19,81,1510933,6,0,35,4,0
3,8,84,9224613,13,0,48,2,0
1,71,92,6824896,3,0,13,0,0
3,14,85,5486965,3,0,21,4,0
2,97,83,7191078,23,0,38,3,0
1,87,63,9017873,13,0,7,2,0
2,96,67,8825218,6,1,47,4,1
1,62,30,1773201,14,0,15,3,0
2,90,69,7311695,11,0,45,2,0
2,20,70,3177183,13,1,16,2,0
1,4,3,2847860,12,0,4,1,0
1,34,49,5571584,18,0,40,2,0
2,84,42,498559,11,0,34,2,0
4,67,24,9585177,15,0,36,4,0
2,47,44,3248623,15,0,17,0,0
3,79,1,8421883,0,0,20,1,1
3,94,54,9211732,14,0,41,2,1
4,89,52,6038184,4,0,0,4,1
3,61,36,4770356,5,0,16,4,1
2,34,79,8508172,20,0,7,0,0
3,69,38,6906615,16,0,28,3,0
3,96,44,1963276,10,0,19,2,1
2,20,82,408978,3,1,48,3,0
2,79,87,674290,17,0,49,0,0
1,38,47,8196655,19,0,36,4,0
3,33,29,6886299,13,0,38,3,0
3,14,51,1674742,22,0,4,0,0
1,5,41,9229915,8,0,9,3,0
2,65,86,5675410,2,0,5,4,0
2,87,64,6998991,2,0,6,2,0
1,55,88,8604880,10,0,34,1,0
4,48,48,3063634,19,0,26,4,0
1,91,77,8840239,22,1,41,3,1
1,0,97,4764847,21,0,20,2,0
2,64,22,311806,4,0,23,1,0
3,27,99,4544530,3,0,28,0,0
1,99,17,4798958,11,0,26,2,0
3,19,86,7035438,23,0,37,4,0
2,47,5,3455663,11,0,1,3,0
1,71,61,6780670,3,0,24,1,0
1,64,89,5431187,2,0,1,2,0
2,89,6,2469161,22,0,37,1,0
1,50,53,2784588,1,0,17,1,0
4,42,81,8302318,3,0,41,2,0
3,48,95,5876043,23,0,6,3,0
4,24,17,5002939,3,1,48,0,1
1,73,59,8367438,6,0,3,2,0
4,75,97,7189914,1,0,43,0,1
2,40,39,7728822,10,1,39,1,0
2,70,54,6038798,4,0,40,1,0
1,63,48,3398388,12,0,9,3,0
1,60,37,2898265,3,0,40,2,0
3,11,48,8967686,8,0,27,2,0
2,80,68,3987212,6,0,29,4,0
1,68,78,9776565,12,0,23,3,0
2,13,77,9180563,9,0,35,2,0
1,33,27,3453665,6,1,15,1,0
2,47,88,4869897,17,0,32,3,0
2,60,27,6076836,17,0,9,4,0
3,80,72,3450493,1,0,47,4,0
3,34,63,6382874,20,0,20,1,0
2,64,52,7014817,0,0,26,2,0
2,58,47,868029,12,0,20,1,0
2,35,21,6033722,22,0,26,4,0
3,78,57,9980436,1,0,31,3,1
2,18,75,9507855,3,1,4,2,0
1,41,95,5357008,8,1,34,1,0
1,68,91,7599566,7,0,21,2,0
2,18,42,8199948,17,0,35,3,0
2,38,48,8112672,15,0,9,4,0
3,68,27,8364100,3,1,33,1,1
1,51,72,4333978,3,0,5,4,0
2,11,33,2890816,17,0,13,1,0
3,82,76,4696875,1,0,36,2,0
3,46,35,8576925,20,0,18,0,0
2,75,98,9354062,10,1,31,1,0
2,35,16,6383058,19,0,19,1,0
2,62,36,1936655,23,0,20,4,0
4,75,66,2214326,3,0,14,0,1
1,81,76,1911313,23,0,16,0,0
4,50,91,8389427,13,0,43,0,0
3,42,56,4183212,20,1,44,0,1
2,33,17,1215031,16,1,23,3,0
1,96,20,5827056,7,1,20,2,0
2,48,85,1413008,0,0,47,1,0
2,17,94,5722906,18,0,14,2,0
1,60,84,586532,18,0,10,2,0
3,56,8,6495765,20,0,36,2,0
4,92,18,9437122,6,0,29,2,1
2,4,18,6547298,0,0,17,3,0
3,88,18,3869663,0,1,27,4,1
1,23,2,1758023,9,0,12,3,0
2,92,76,567930,12,0,42,1,0
1,63,96,3261018,21,0,9,0,0
2,58,72,4963039,4,1,46,4,0
4,37,51,8906136,11,1,38,1,0
3,32,10,4436334,2,0,11,0,0
1,9,75,8167679,18,0,49,3,0
2,36,14,3410359,3,0,37,2,0
2,96,26,8488270,14,0,40,1,0
2,86,47,7401077,12,1,47,2,0
3,10,30,354738,10,0,39,2,0
3,23,56,4134899,1,0,25,2,0
2,87,42,3247198,8,0,43,4,0
2,70,4,4022680,11,0,18,0,0
1,20,11,847727,3,0,22,2,0
1,19,24,6203478,18,1,47,1,0
2,9,86,1441701,9,0,35,4,0
2,88,67,9631746,10,0,26,0,0
3,46,37,473459,6,0,15,1,0
3,99,2,2398849,12,1,6,4,0
1,46,12,8745057,8,0,12,4,0
2,14,21,4744942,11,0,11,0,0
1,43,69,7558665,1,0,26,2,0
1,61,71,1995072,21,0,32,1,0
3,5,64,4407829,20,0,30,3,0
1,100,68,1466784,0,0,10,2,0
2,65,43,132309,6,0,16,3,0
1,75,54,2626383,0,0,37,1,0
3,3,62,1233565,15,1,1,3,0
2,22,86,5373137,3,0,2,3,0
1,12,93,5334935,7,0,33,0,0
2,80,73,2189444,16,0,49,0,0
3,30,90,3123252,20,0,31,0,0
4,15,12,4608740,18,0,23,3,0
1,40,1,4635318,3,0,23,3,0
3,89,72,9647734,3,0,12,4,0
4,91,33,7316105,7,0,21,4,0
4,0,64,3224033,9,1,18,0,1
2,11,68,1523831,15,1,29,4,0
2,100,14,2282144,18,0,38,2,0
2,55,93,7414077,0,1,20,4,0
3,49,14,7100753,4,0,47,4,0
2,19,9,4210438,1,0,22,2,0
3,65,73,2673818,15,0,15,2,0
2,35,26,106889,12,1,41,1,0
3,78,49,2509304,5,0,6,3,1
3,37,17,4914973,3,0,19,3,0
1,21,68,4871426,6,0,47,0,0
3,60,60,114764,1,0,41,1,0
2,49,3,1691644,22,0,13,1,0
3,95,93,7387529,9,0,25,1,1
2,58,25,8126286,13,0,21,1,0
2,19,21,1762023,7,0,40,4,0
4,35,12,5886384,2,0,35,1,0
1,96,54,6155045,2,0,25,0,0
3,14,1,5625286,1,0,11,3,1
2,61,1,9359098,16,0,48,1,0
2,2,45,6743847,18,0,30,3,0
2,92,46,8363147,9,0,39,2,0
2,90,48,3607181,11,0,3,0,0
2,4,7,5099136,22,1,39,2,0
1,55,10,3664688,10,0,26,1,0
1,30,15,9790194,8,0,8,4,0
1,85,40,4928607,12,1,11,4,0
4,34,11,9354203,5,0,28,0,0
4,70,56,9534919,13,0,27,1,1
2,69,46,8640536,21,1,15,1,0
3,25,45,9529006,10,0,7,1,0
2,0,87,675219,4,0,46,1,0
3,82,13,3480224,1,0,48,0,1
3,6,27,8831517,6,0,12,0,0
4,35,81,5128356,16,0,13,0,0
2,75,50,9922767,5,0,14,4,0
3,83,61,5888948,13,0,8,1,1
1,86,13,9913304,3,1,43,2,1
4,24,12,3354441,2,0,31,3,0
1,93,29,8806468,10,1,21,0,1
2,58,85,1054215,0,0,24,0,0
3,60,84,863584,13,0,40,4,0
3,28,20,8677726,5,1,25,4,1
1,94,31,9955334,22,0,44,3,0
4,17,8,3372886,16,0,28,4,0
1,40,24,3193340,16,0,17,0,0
2,18,75,5660857,22,0,35,1,0
1,3,39,258775,10,0,19,1,0
2,64,33,6826445,21,0,32,4,0
2,40,42,2904406,6,1,19,3,0
2,14,15,8665722,12,0,2,1,0
1,53,68,8999624,7,0,42,0,0
1,63,65,4217407,7,0,33,1,0
2,71,32,450695,8,0,5,3,0
3,14,11,1274041,6,1,30,4,1
3,78,94,9939582,21,1,34,2,1
1,49,37,1371507,8,0,31,1,0
2,21,19,2053059,10,0,41,0,0
1,17,51,8536624,1,1,8,3,0
1,79,34,3684990,17,0,45,1,0
3,1,71,309128,21,0,47,2,0
2,35,60,5736768,2,0,26,4,0
1,19,84,7861936,17,1,23,1,0
1,15,53,943818,15,0,49,3,0
1,66,12,3437724,7,0,21,1,0
3,29,62,5509977,22,0,29,4,1
4,54,96,2842330,7,0,35,3,0
1,65,66,8727525,5,1,25,2,0
1,98,86,5476636,1,0,49,0,0
3,25,48,1234543,15,0,1,4,0
4,56,40,4436633,20,0,41,1,0
2,68,24,6481265,8,0,43,2,0
1,1,50,7596008,18,0,6,3,0
1,55,95,7551455,20,0,26,3,0
2,83,68,2431188,14,0,15,3,0
2,61,88,6005665,23,0,48,1,0
1,33,43,6568295,1,1,45,4,0
2,97,17,8278319,14,1,28,2,1
1,55,83,5229722,21,0,20,3,0
3,54,55,7603579,10,0,25,0,0
2,19,34,592109,19,0,17,4,0
1,49,97,5441216,11,0,0,2,0
2,24,70,3174650,14,0,1,2,0
2,83,60,3812631,15,0,13,3,0
4,24,51,8480707,5,1,37,0,1
2,52,77,6185937,2,0,14,3,0
1,13,73,5217814,5,1,35,4,0
3,59,35,2550756,22,0,23,1,0
1,42,34,5053850,2,0,24,4,0
4,61,16,8464812,20,0,8,0,0
2,75,82,4014618,12,0,14,1,0
2,68,18,6696904,11,1,36,2,0
1,62,38,951738,7,1,5,3,0
2,1,43,7842759,1,1,42,4,0
3,53,32,6455786,6,0,44,3,0
3,15,7,5208534,16,0,11,4,0
1,54,87,7923417,6,0,26,3,0
1,93,87,5545958,0,1,6,1,0
3,42,46,8989335,3,0,27,3,0
4,60,61,1791881,14,0,11,0,0
1,37,18,6240805,3,0,41,0,0
2,44,71,3192306,11,1,34,3,0
2,50,40,1713662,15,0,1,2,0
3,41,88,3789487,20,0,25,0,0
1,23,78,8401362,17,0,19,4,0
1,29,50,9601619,13,1,24,3,0
3,36,5,1950710,13,0,20,3,0
1,52,54,2013850,10,0,0,0,0
2,62,86,8323206,15,0,27,2,0
2,10,58,7294641,14,1,37,4,0
2,77,22,1477186,21,1,12,0,0
2,22,74,7596470,5,1,29,0,0
2,79,90,3975244,23,0,9,1,0
1,49,79,9652972,12,0,44,0,0
2,84,38,7543547,16,1,21,4,0
3,54,49,4297120,3,1,28,1,1
3,54,1,3262059,11,0,4,2,0
1,3,78,7973584,17,0,7,2,0
1,96,36,2167094,7,0,10,0,0
1,53,95,7097636,11,0,25,4,0
2,60,28,6118000,3,0,18,2,0
2,77,98,2172279,7,0,18,4,0
3,82,35,3149139,1,0,29,4,1
1,4,60,9737792,3,1,35,1,0
1,99,62,1684931,11,0,41,0,0
2,94,87,4486146,20,0,8,4,0
3,17,46,8288644,21,0,6,4,0
1,43,83,8472968,9,0,17,4,0
2,30,82,4802294,14,0,8,0,0
1,93,79,7125021,8,0,5,1,0
3,20,61,2274886,8,0,5,4,0
3,46,65,8582101,6,1,44,3,0
1,29,89,9869594,1,0,21,1,0
1,54,26,8863448,6,0,16,0,0
2,67,35,9056493,8,1,14,2,0
1,68,57,2237146,17,0,8,4,0
3,40,79,1242430,22,1,5,3,0
3,44,63,1521610,11,0,22,2,0
3,73,4,5621072,6,0,16,2,1
3,90,79,9865246,18,0,31,4,0
2,79,42,7029713,21,0,31,4,0
1,29,45,1536914,23,0,36,2,0
3,76,39,368241,15,0,2,3,0
2,99,65,6305372,7,0,15,1,0
3,84,22,2681734,18,1,1,4,1
1,44,11,1937316,5,1,2,4,0
1,44,37,9060934,1,0,40,0,0
4,78,90,2809991,1,0,13,4,1
1,83,51,4401080,7,0,13,0,0
4,83,91,451537,9,0,29,2,1
4,44,58,4006171,20,1,48,3,1
3,54,77,7957329,20,0,39,0,0
3,58,7,5540190,10,0,48,0,0
2,4,8,2674704,19,0,26,1,0
3,31,51,7867786,19,0,16,2,0
1,5,23,5002638,23,1,38,0,0
2,93,90,5117171,2,0,8,0,0
2,25,91,2460766,15,0,35,2,0
2,36,9,2354808,2,0,9,4,0
2,12,46,264278,7,0,28,3,0
2,92,38,5621948,18,0,3,2,0
2,68,13,1637990,11,1,20,1,0
3,24,7,5596962,17,0,36,1,0
1,12,11,3894338,12,0,1,3,0
4,87,74,8998505,10,0,14,1,0
3,94,97,8560846,12,0,27,2,1
3,19,50,4021330,20,1,24,4,0
2,71,67,7043495,2,0,25,1,0
3,59,41,4198100,5,0,8,2,0
1,72,29,8276454,22,0,29,1,0
3,20,37,542852,2,0,8,0,0
1,60,56,9531506,0,1,0,0,0
3,83,80,3357648,13,0,11,4,1
4,78,16,1036498,22,0,44,0,1
1,25,44,4837507,19,0,12,0,0
1,53,50,389273,6,0,13,1,0
3,41,71,8598423,8,0,9,1,0
1,10,79,7275942,0,1,16,3,0
3,36,6,9634743,9,0,16,4,0
1,10,18,8703925,12,0,30,0,0
1,26,19,1440549,11,0,45,3,0
4,93,51,3081909,3,0,48,1,1
3,82,66,6213778,6,0,25,3,1
3,33,3,8244957,9,1,34,0,1
2,37,89,2763902,21,0,35,3,0
3,60,54,56627,6,0,10,2,0
2,86,49,1790666,14,1,15,4,0
2,52,28,4144245,18,0,28,0,0
3,64,38,3098172,6,0,44,2,0
2,2,28,8550630,13,0,17,3,0
2,66,32,989634,20,0,10,0,0
1,27,41,5699059,13,0,10,3,0
3,13,36,6442128,17,0,8,4,0
1,51,36,5710730,9,0,24,4,0
3,29,87,3602030,2,0,31,1,0
1,57,66,8990374,5,0,33,2,0
2,53,10,3159740,21,0,2,4,0
3,68,70,4093934,22,1,13,2,1
1,14,72,6699100,21,0,47,3,0
1,37,79,504636,8,0,39,2,0
1,77,93,530571,13,0,24,0,0
2,13,63,8521017,20,0,15,1,0
3,56,92,389130,20,0,35,2,0
1,58,22,1157567,23,0,8,2,0
3,7,98,9948062,7,1,3,4,0
2,71,20,3074442,0,0,44,0,0
2,18,33,4781560,2,0,1,4,0
4,31,15,9851257,21,0,24,2,0
2,94,7,3367272,5,0,49,3,0
2,28,88,2202282,0,0,21,4,0
1,40,90,6843384,17,0,4,4,0
1,74,50,7247395,9,0,48,0,0
1,44,10,1421953,22,0,20,4,0
1,12,79,4734806,16,0,9,4,0
2,26,37,5971789,20,0,22,1,0
2,18,59,6065124,0,1,26,2,0
2,25,88,321072,21,1,29,0,0
1,52,75,6493082,22,0,3,4,0
1,50,63,6411781,7,0,5,2,0
3,36,21,5610795,11,0,25,0,0
4,8,79,6334230,18,0,9,4,0
1,91,79,7764338,13,0,48,3,0
3,95,37,3706825,18,1,4,1,1
2,51,45,5572449,16,0,38,0,0
2,53,14,8281596,15,0,36,3,0
2,2,43,4204395,18,1,39,0,0
1,95,85,4633803,4,1,0,0,0
1,68,84,7227999,21,0,33,1,0
2,7,33,5770886,18,0,47,3,0
2,13,3,4347295,3,0,7,4,0
4,2,87,8374353,4,0,20,2,0
2,23,44,3389587,4,0,30,3,0
1,12,87,3442270,23,0,46,0,0
3,42,91,283588,0,0,22,3,1
1,28,35,2835423,17,1,10,2,0
2,71,25,9747379,14,0,15,3,0
3,50,96,7726249,20,0,26,2,0
4,41,86,7084754,18,0,6,1,0
3,30,8,7840774,22,1,48,0,1
3,62,62,6944123,13,0,23,4,0
3,25,18,987961,5,0,31,3,0
4,17,92,3661653,17,0,34,1,0
1,81,28,3847201,7,1,30,3,0
1,56,75,7905842,4,0,46,1,0
1,6,12,4521591,21,1,28,2,0
1,47,64,294903,7,0,3,1,0
3,79,2,1857673,5,0,34,2,1
2,59,59,9115753,9,0,10,1,0
2,32,37,7367711,2,0,33,3,0
1,2,4,1390249,12,0,38,4,0
3,3,41,8356826,6,1,14,0,1
2,99,45,7388327,3,0,13,4,0
3,3,34,8307542,12,0,20,1,0
2,41,87,4372557,5,0,6,2,0
2,8,13,181793,15,0,16,3,0
1,50,7,6031568,21,0,41,0,0
